,Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit
236,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Korea,10514.22,10951.22,5785.88,874,6.62,12.53,4728.34
237,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,China,,,,,,,
238,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Singapore,9575.88,9973.88,5269.52,796,6.62,12.53,4306.36
239,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Australia,,,,,,,
240,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Netherlands,,,,,,,
241,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Sweden,,,,,,,
242,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Finland,,,,,,,
243,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Denmark,,,,,,,
244,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,France,6688.68,6966.68,3680.72,556,6.62,12.53,3007.96
245,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Germany,7508.9,7906.43,4177.22,631,6.62,12.53,3331.68
246,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,United Kingdom,,,,,,,
247,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Belgium,,,,,,,
248,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Switzerland,,,,,,,
249,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Austria,,,,,,,
250,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Italy,,,,,,,
251,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Mail,Spain,10959.3,11302.06,5971.24,902,6.62,12.53,4988.06
252,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,United States,,,,,,,
253,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Canada,85220.47,93060.31,49166.74,7427,6.62,12.53,36053.73
254,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Mexico,,,,,,,
255,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Brazil,,,,,,,
256,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Japan,52162.7,58828.35,31080.9,4695,6.62,12.53,21081.8
257,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Korea,,,,,,,
258,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,China,,,,,,,
259,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Singapore,,,,,,,
260,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Australia,,,,,,,
261,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Netherlands,8745.81,9109.31,4812.74,727,6.62,12.53,3933.07
262,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Sweden,34551.87,38078.67,20118.18,3039,6.62,12.53,14433.69
263,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Finland,,,,,,,
264,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Denmark,,,,,,,
265,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,France,,,,,,,
266,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Germany,72362.89,83111.49,43910.46,6633,6.62,12.53,28452.43
267,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,United Kingdom,,,,,,,
268,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Belgium,,,,,,,
269,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Switzerland,,,,,,,
270,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Austria,,,,,,,
271,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Italy,22305.82,26964.56,14246.24,2152,6.62,12.53,8059.58
272,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,E-mail,Spain,8121.02,11602.78,6130.12,926,6.62,12.53,1990.9
273,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,United States,6796.95,7079.45,3740.3,565,6.62,12.53,3056.65
274,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Canada,6207.48,6465.48,3415.92,516,6.62,12.53,2791.56
275,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Mexico,,,,,,,
276,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Brazil,18595.47,19308.73,10201.42,1541,6.62,12.53,8394.05
277,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Japan,,,,,,,
278,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Korea,,,,,,,
279,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,China,,,,,,,
280,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Singapore,9660.09,10061.59,5315.86,803,6.62,12.53,4344.23
281,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Australia,,,,,,,
282,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Netherlands,8673.63,9034.13,4773.02,721,6.62,12.53,3900.61
283,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Sweden,,,,,,,
284,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Finland,11050.2,15787.8,8341.2,1260,6.62,12.53,2709.0
285,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Denmark,,,,,,,
286,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,France,28553.55,33041.61,17456.94,2637,6.62,12.53,11096.61
287,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Germany,7374.39,7680.89,4058.06,613,6.62,12.53,3316.33
288,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,United Kingdom,6496.2,6766.2,3574.8,540,6.62,12.53,2921.4
289,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Belgium,,,,,,,
290,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Switzerland,,,,,,,
291,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Austria,,,,,,,
292,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Italy,,,,,,,
293,2004,Camping Equipment,Cooking Gear,TrailChef Canteen,Fax,Spain,6063.12,6315.12,3336.48,504,6.62,12.53,2726.64
294,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,United States,422398.66,449225,300678.75,18875,15.93,23.8,121719.91
295,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Canada,,,,,,,
296,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Mexico,60063.81,65045.4,43536.69,2733,15.93,23.8,16527.12
297,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Brazil,49874.88,53835.6,36033.66,2262,15.93,23.8,13841.22
298,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Japan,153637.98,163196.6,109232.01,6857,15.93,23.8,44405.97
299,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Korea,,,,,,,
300,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,China,,,,,,,
301,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Singapore,143364.09,154914.2,103688.37,6509,15.93,23.8,39675.72
302,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Australia,,,,,,,
303,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Netherlands,43780.6,45600.8,30521.88,1916,15.93,23.8,13258.72
304,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Sweden,13093.05,13637.4,9127.89,573,15.93,23.8,3965.16
305,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Finland,46294.1,48218.8,32274.18,2026,15.93,23.8,14019.92
306,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Denmark,60143.67,64498,43170.3,2710,15.93,23.8,16973.37
307,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,France,151294.93,161007,107766.45,6765,15.93,23.8,43528.48
308,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Germany,,,,,,,
309,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,United Kingdom,234305.84,249233.6,166818.96,10472,15.93,23.8,67486.88
310,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Belgium,,,,,,,
311,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Switzerland,,,,,,,
312,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Austria,53484.6,56644,37913.4,2380,15.93,23.8,15571.2
313,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Italy,10298.14,10614.8,7104.78,446,15.93,23.8,3193.36
314,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Telephone,Spain,,,,,,,
315,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,United States,96725.24,102887.4,68865.39,4323.0,15.93,23.8,27859.85
316,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Canada,,,,,,,
317,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Mexico,48115.42,50027.6,33484.86,2102,15.93,23.8,14630.56
318,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Brazil,,,,,,,
319,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Japan,,,,,,,
320,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Korea,35646,37128,24850.8,1560,15.93,23.8,10795.2
321,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,China,33650.82,37389.8,25026.03,1571,15.93,23.8,8624.79
322,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Singapore,89412.05,93129.4,62334.09,3913,15.93,23.8,27077.96
323,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Australia,,,,,,,
324,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Netherlands,,,,,,,
325,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Sweden,,,,,,,
326,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Finland,52098,54264,36320.4,2280,15.93,23.8,15777.6
327,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Denmark,18033.29,18587.8,12441.33,781,15.93,23.8,5591.96
328,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,France,132727.54,140562.8,94082.58,5906,15.93,23.8,38644.96
329,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Germany,24974.32,25894.4,17331.84,1088,15.93,23.8,7642.48
330,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,United Kingdom,,,,,,,
331,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Belgium,12791.86,13185.2,8825.22,554,15.93,23.8,3966.64
332,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Switzerland,,,,,,,
333,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Austria,,,,,,,
334,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Italy,62961.29,68210.8,45655.38,2866,15.93,23.8,17305.91
335,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Sales visit,Spain,,,,,,,
336,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,United States,220003.68,229051.2,153310.32,9624,15.93,23.8,66693.36
337,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Canada,46995,48837.6,32688.36,2052,15.93,23.8,14306.64
338,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Mexico,50091.26,51931.6,34759.26,2182,15.93,23.8,15332.0
339,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Brazil,83601.75,86322.6,57778.11,3627,15.93,23.8,25823.64
340,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Japan,16406.3,17088.4,11437.74,718,15.93,23.8,4968.56
341,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Korea,149974.1,157889.2,105679.62,6634,15.93,23.8,44294.48
342,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,China,297392.3,315231,210992.85,13245,15.93,23.8,86399.45
343,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Singapore,,,,,,,
344,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Australia,,,,,,,
345,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Netherlands,96053.54,102887.4,68865.39,4323,15.93,23.8,27188.15
346,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Sweden,,,,,,,
347,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Finland,57719.1,60118.8,40239.18,2526,15.93,23.8,17479.92
348,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Denmark,21298.62,22419.6,15006.06,942,15.93,23.8,6292.56
349,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,France,44263.84,45886.4,30713.04,1928,15.93,23.8,13550.8
350,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Germany,47064.08,48932.8,32752.08,2056,15.93,23.8,14312.0
351,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,United Kingdom,62661.77,65426.2,43791.57,2749,15.93,23.8,18870.2
352,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Belgium,36229.1,38365.6,25679.16,1612,15.93,23.8,10549.94
353,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Switzerland,,,,,,,
354,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Austria,32626.17,33629.4,22509.09,1413,15.93,23.8,10117.08
355,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Italy,12270.45,12780.6,8554.41,537,15.93,23.8,3716.04
356,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Web,Spain,87278.11,90225.8,60390.63,3791,15.93,23.8,26887.48
357,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,United States,,,,,,,
358,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Canada,23284.86,24133.2,16153.02,1014,15.93,23.8,7131.84
359,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Mexico,,,,,,,
360,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Brazil,,,,,,,
361,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Japan,,,,,,,
362,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Korea,,,,,,,
363,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,China,,,,,,,
364,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Singapore,,,,,,,
365,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Australia,,,,,,,
366,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Netherlands,,,,,,,
367,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Sweden,,,,,,,
368,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Finland,,,,,,,
369,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Denmark,,,,,,,
370,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,France,,,,,,,
371,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Germany,,,,,,,
372,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,United Kingdom,,,,,,,
373,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Belgium,4271.65,4403,2947.05,185,15.93,23.8,1324.6
374,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Switzerland,,,,,,,
375,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Austria,,,,,,,
376,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Italy,,,,,,,
377,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Special,Spain,,,,,,,
378,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,United States,32881.15,34248.2,22923.27,1439,15.93,23.8,9957.88
379,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Canada,,,,,,,
380,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Mexico,,,,,,,
381,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Brazil,,,,,,,
382,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Japan,10529.04,10852.8,7264.08,456,15.93,23.8,3264.96
383,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Korea,,,,,,,
384,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,China,,,,,,,
385,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Singapore,,,,,,,
386,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Australia,,,,,,,
387,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Netherlands,40491.39,42054.6,28148.31,1767,15.93,23.8,12343.08
388,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Sweden,,,,,,,
389,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Finland,,,,,,,
390,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Denmark,,,,,,,
391,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,France,,,,,,,
392,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Germany,,,,,,,
393,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,United Kingdom,,,,,,,
394,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Belgium,,,,,,,
395,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Switzerland,,,,,,,
396,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Austria,,,,,,,
397,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Italy,,,,,,,
398,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Mail,Spain,,,,,,,
399,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,United States,51686.46,57429.4,38439.09,2413,15.93,23.8,13247.37
400,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Canada,207479.23,219531.2,146938.32,9224,15.93,23.8,60540.91
401,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Mexico,,,,,,,
402,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Brazil,,,,,,,
403,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Japan,177089.03,187496.4,125496.54,7878,15.93,23.8,51592.49
404,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Korea,63553.14,70614.6,47264.31,2967,15.93,23.8,16288.83
405,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,China,,,,,,,
406,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Singapore,,,,,,,
407,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Australia,,,,,,,
408,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Netherlands,,,,,,,
409,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Sweden,21510.77,22300.6,14926.41,937,15.93,23.8,6584.36
410,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Finland,,,,,,,
411,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Denmark,,,,,,,
412,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,France,,,,,,,
413,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Germany,226989.58,242807.6,162517.86,10202,15.93,23.8,64471.72
414,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,United Kingdom,,,,,,,
415,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Belgium,,,,,,,
416,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Switzerland,,,,,,,
417,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Austria,,,,,,,
418,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Italy,67804.6,70162.4,46961.64,2948,15.93,23.8,20842.96
419,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,E-mail,Spain,21219.71,21872.2,14639.67,919,15.93,23.8,6580.04
420,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,United States,,,,,,,
421,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Canada,22608.05,23443,15691.05,985,15.93,23.8,6917.0
422,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Mexico,,,,,,,
423,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Brazil,,,,,,,
424,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Japan,,,,,,,
425,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Korea,,,,,,,
426,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,China,,,,,,,
427,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Singapore,,,,,,,
428,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Australia,,,,,,,
429,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Netherlands,,,,,,,
430,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Sweden,,,,,,,
431,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Finland,50701.14,56334.6,37706.31,2367,15.93,23.8,12994.83
432,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Denmark,,,,,,,
433,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,France,,,,,,,
434,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Germany,11521.91,11876.2,7949.07,499,15.93,23.8,3572.84
435,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,United Kingdom,,,,,,,
436,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Belgium,,,,,,,
437,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Switzerland,,,,,,,
438,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Austria,,,,,,,
439,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Italy,,,,,,,
440,2004,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,Fax,Spain,35621.46,39579.4,26491.59,1663,15.93,23.8,9129.87
441,2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,United States,98451.87,104269.74,24215.65,28489,0.85,3.66,74236.22
442,2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Canada,,,,,,,
443,2004,Camping Equipment,Cooking Gear,TrailChef Cup,Telephone,Mexico,2747.7,2832.84,657.9,774,0.85,3.66,2089.8
